utterance,intent
그거 유전이라던데 형도 있음?,일상
기분이 계속 뾰족뾰족한 것 같아,식욕저하
하루 종일 안절부절하고 몸도 무거워서 침대에서 일어나기도 힘들어,초조함
난 군대 다시 가라고 하면 갈 거야,일상
"뭐 들어오는 걸물을 못들어 오게 할수도 없고, 골치다",일상
진짜 더러워져 볼까?,일상
헐 러시아 비행기 뭔 일인고...,일상
결국 나 혼자 남을 거 같기도 하고 키키,일상
남들은 건강해 보인다는데. 오히려 다 끝나고 나니 기분이 좋지 않아요.,우울감
그래 진짜 낚시를 하지 그분은,일상
첫째 아이한테 신경을 못 써주니까 미안해서 울게 돼요,슬픔
억장이 무너지는 것 같아,슬픔
코난 보면서 밥 먹으면 자동으로 천천히 먹게 됨,일상
"그래서 죽으려고 했지,",자살충동
키키 왜 국밥이 가장 먹고 싶었어?,일상
다들 근데 편집 배우지 않나,일상
시부모님이랑 같이 지내는데 집안일을 하다가도 어떻게 나한테 그럴 수 있는지 화가 나서 일도 못하겠고.,분노
키키 상견례하는 장소도 물색 중인데 또 돈이고,일상
시부모님이 살 쪘다고 잔소리 해서 짜증나,초조함
모든 게 다 꼬여버린 것 같아.,절망감
"아, 요즘 진짜 다리 걱정 때문에 죽겠어.",초조함
너무 예민해져서 지칠 정도야,초조함
학술제 준비는 잘 돼가?,일상
그런 거 맞지? 하하,일상
거기 보증금이랑 월세 얼마야?,일상
가족들도 나한테 차갑게 구니까 너무 힘들어,자존감저하
키키 나는 탕비실 아메...카누...,일상
자동차 타고 가다가 터널에 들어서자마자 갑자기 불안해졌어.,초조함
미용실 원장이 실력이 좋아요.,일상
못 걸으면 어째,일상
엄마 좀 서러운 거 있었다 솔직히 아들 못 낳았다고,일상
너무 억울해서 가슴을 치기도 해,죄책감
결혼 또 한 거 가끔 후회하기도 해.,죄책감
찬 바람을 쐬도 전혀 가뿐하지가 않은 것 같아,불면
그 때로 돌아갈 수는 있을까,일상
온종일 불안감에 시달려요,불안
맞아! 아 근데 현금 결제는 안 돼서 그건 좀 아쉬움!,일상
유산하고 아기가 안 생기니까 점점 임신을 포기하게 됐어,절망감
형 사는 데는 공간 좁아서 많이 안 나오지 않아?,일상
스트레스 많이 받으세요?,일상
내가 다 망칠 거 같아서 집에만 처박혀있어,죄책감
밤마다 우울한 기분이 나를 덮쳐.,우울감
그게 젤리 종류마다 다른데 골드베렌이 좀 싸더라고?,일상
12인 사람들은 못 받는다하고 키키,일상
회사에도 만들어 줘야지...,일상
그 정도로 별로야? 좀 도와줘,일상
여긴 뭐 쌀쌀한게다야 키키,일상
졸업 선물 뭐가 좋을까,일상
사 먹는 게 편하지 키키,일상
가슴이 찢겨지는 것 같아요,무기력
사촌 언니 보러간다? 대박이지,일상
씻는 것도 귀찮다,무기력
꼭 내가 헐크라도 된 기분이었지. 진짜 모든 게 다 화났어.,분노
임신 태교 책을 읽어도 다 거기서 거기라 이제는 다 전부 흥미가 사라져,무기력
한 시간 자고 깨니까 정신을 못 차리겠어,불면
둔촌? 아 너무하네요 거긴 신청 안한 사람이 없죠 집이 있던 없던,일상
세상에 저 혼자만 있는 거 같아요.,외로움
그리고 식욕이 없어지고 식사량도 엄청 줄었어요.,식욕저하
그럼 난시는 좋아진다는 뜻인가?,일상
캠핑카도 팜 대박이네 키키,일상
미간을 찌푸리고 일어나요.,초조함
대통령 선거 미리 투표할 수 있어요?,일상
다래끼는 진짜 짜증 많이 나던데,일상
매일 사업을 접어야하나 걱정뿐이야.,초조함
할매라뉴 피부과라도 한번 가보심이 어떠세요 키키,일상
이상하게 일어나도 정신을 차릴 수가 없어,불면
아아아! 나랏돈이었구먼! 사업비,일상
지금 사는 집 몇 평이야?,일상
난 뭔가 한번 가는 거 멋지게 해병대! 이런 느낌,일상
와 친구사이면 연애기간도 길겠다,일상
이런 나라에서 태어날 아이만 생각하면 안타까워서 눈물이 나는 거야,슬픔
어디서 먹게?,일상
낮 시간대에 적적함을 느껴,외로움
아 열혈강호는 무협 만화야 키키,일상
엄마한테도 물어보고 강아지 임보 해봐요!,일상
나도 서장훈 좋아한다 허재 허웅 허훈도,일상
북한 수령님이 살이 많이 빠졌더라구,일상
알겠습니다. 선배님 노력하겠습니다.,일상
그때는 너무 사귀자마자 잖앜 키키,일상
슬럼프 때문에 밤에 잠도 못 자는 정도야,피로
요즘 자존감이 진짜 땅바닥을 기어다니는 것 같아.,자존감저하
버스를 탔는데 사람이 많으면 너무 불안해.,초조함
맞은 거 신고해서 바로 옮기고 그랬대.,일상
15억이라고 그러면서 가진 게 얼마나 없으면 기사하고 있냐고 그랬나 봐,일상
대학교 1학년 때부터 기운이 하나도 없고 머리가 자주 아팠어요.,피로
뉴욕에서 같이 신나게 쇼핑하기!,일상
키키 이건 동물 좋아하는 어린이들 공통인가 봐 키키,일상
장 많이 봤어?,일상
키키 역시 한식이 최고야,일상
별거 아닌 일에도 쉽게 짜증이 나더라.,초조함
이때부터 내스스로를 조절하기가 어려워 치료를 받아야겠다는 생각을 했어.,감정조절이상
우리형이 좀 다쳤어,일상
왜 가보고 싶은건데?,일상
꼬마버스 타요 요런 거 키키,일상
애들 게임할 때 뭘로 해요?,일상
진짜 앞으로 어떻게 해야 할지 너무 막막해.,절망감
특히 강원도 살면 사돈을 만날 수가 없쥐...,일상
짜증이 많아져서 괴로워,초조함
억울하기도 해.,슬픔
나는 가보진 않았는데 반려 동물 용품 박람회 있다고만 들었어 키키,일상
불면증 때문에 오히려 낮에 피곤함이 몰려와,불면
"맞아, 몰입감도 높아져.",일상
유방암인 건 아닐까 많이 걱정 됐어요.,초조함
그 자식은 부모 자격이 없어.,분노
그런데 강아지가 아기를 물었어요.,일상
근데 그 옷 되게 좋음 키키,일상
멛였는걸 병원 물어봤는데 멕여도 된대,일상
가족사진 쿠폰을 언니가 구해와서 가격은 모르겠어,일상
인스타 보다가 그냥 연락 하는 기지 키키,일상
나도 사 봐야지 키키,일상
그러게 나도 한번 먹어 보고 싶다.,일상
일단 만화에서는 세면 멋있음,일상
몸에 기운이 하나도 없고 축 처져서 아무것도 못 하겠어,피로
세상 무너지는 기분이 들어,슬픔
"아 헐 오빠 왜 이래,",일상
근데 언니 왜 요즘 배달 시켜 먹어,일상
오빠 이제 샐러드 안 먹음 키키,일상
"너무 답답하고, 미치겠어.",초조함
이미 과체중이라 글러먹은 것 같아,식욕증가
사람들이 미운게 아니라..제 자신이 미운거예요.,죄책감
너무 초조하고 불안하고 땅을 밟고 있는 느낌이 안 들고.,초조함
집에 오면 울기도 하고 그랬었어.,슬픔
동물관련 뉴스만 보면 그렇게 분노가 막,분노
하루 웬 종일 걱정만 하고 앉아있는 거 같아,초조함
이산가족 상봉하는 프로그램을 보고 있었는데 그걸 보다가 갑자기 예쁘니까 이렇게 될 수 있지라는 말을 하시더라.,일상
그러게. 해결방안이 있으면 좋겠어.,일상
축구 땜에 죽고 못사네,일상
신랑 때문에 감정기복이 너무 심해졌어,초조함
스트레스를 풀 수도 없고 자꾸 기분은 안 좋으니까 뭔가 부수고 싶더라,외로움
유산했다고 욕하니까 너무 슬프고 초라하게 느껴졌어,자존감저하
나한테 냉소적이게 대하는 이유를 모르겠어.,자존감저하
나도 그 점이 좋아보이더라구,일상
백 키로 넘을 것 같아,식욕증가
가을만 되면 잠을 계속 설쳐요,불면
경력이 단절돼서 자존감이 떨어졌어,우울감
나는 엄청 섭섭하더라 키키,일상
왜자꾸 오빠야만 일시키노,일상
기분 좋은 걸 해도 울적하고 계속 그 상태야,외로움
맨날 일만 해서 그런지 많이 약해졌어,불면
아... 조금 자연스럽게 알아내는 방법 없을까?,일상
근데 직원은 못한대요,일상
맞아 건강한 몸에 건강한 정신이 깃든다잖아,일상
학비 좀 깍아 줘야 함 내가 봤을 때 키키,일상
최근 들어서 집중하기가 어려워졌어요,집중력저하
그렇게 열심히 관리했는데도 수술해야 한다는 소리 들으니까 세상 무너지는 것 같았어,슬픔
너무 허망해서 정말 죽고 싶다는 바보 같은 생각도 들었어,슬픔
그냥 그거 당근 해버려,일상
일 하면서 눈물이 자꾸 나요.,슬픔
그러다 보니까 엄청 피곤하긴 한데 뭐 어쩔 수 없지.,피로
그래도 뭐 어쩌겠어. 힘들지만 하긴 해야겠지.,무기력
이제 곧 저희 백신 접수할 때 되는데 바로 맞으실 예정이신가요?,일상
낚시 배 한 몇 백 대 있음 키키,일상
그래서 가끔 생각이 막힌 것처럼 이러니까 자괴감 들고 그래요.,죄책감
그렇겠다 무슨 종류 키운대?,일상
우울한 게 통제가 안 돼,우울감
하는일 좀 정리되고 여유 생기면 몰아서 봐야겠어,일상
식구들도 내 마음을 짓밟는것 같아서 자존감이 더 떨어지는것 같아,자존감저하
수 작업이네?,일상
그래서 엄청 피곤해서 쓰러질 것 같을 때만 수면제 조금씩 먹어.,피로
노산이라 힘 빠지고 우울해,우울감
그러다 언니 결혼할 때는 뭔가 내가 다 우울하더라구.,우울감
나도 중간부터 보기 시작했는데 보는 재미가 있어.,일상
그냥 날밤 새야 할 것 같아,불면
앜 키키 쌍수는 할 때 안 아팠어?,일상
얘들아 너네 아이들 이번에 고등학교 졸업하지?,일상
갈까? 어디서 하는데?,일상
정기적으로 부분 염색도 하고 그래,일상
그거는 이영자가 먹는 거만 봤으!,일상
아무리 좋은 생각을 해보려고 해봐도 절망감에서 헤어나올 수가 없어,절망감
안절부절하고 피곤해서 혼자서 밥도 못 챙겨먹고 있어,초조함
엄마가 해준 밥이 너무 생각나,슬픔
"그 정도면 뼈만 있을 것 같은데,",일상
아니 싸우지는 않는데 끈끈함이 없는 느낌?,일상
웅 나는 딱 한번 친구 차로,일상
늦가을이라고 하기엔 너무 추운 걸?,일상
전 올림픽 경기만 좋아해요.,일상
하루에 15시간 정도 자는데.,피로
응 나도 염색하고 싶어 요즘,일상
지리산은 영화가 아니고 드라마인가 봐,일상
그럴 때마다 허락 아닌 허락을 받으려고는 하는데 좀 속상해.,슬픔
이혼하고 칠흑같은 어둠에 갇힌 느낌이야,절망감
아무 이유 없이 초조하고 숨이 차,초조함
이렇게 심하게 졸리고 피곤할 수 있는 거야?,피로
영국은 그럴만하더라 축구장 보니까,일상
나는 왜 이렇게 의욕이 없을까.,무기력
아니 너무 많이 나오던데?,일상
예전처럼 생활을 전혀 못 할 정도로 심해질까 봐 걱정스러워요.,초조함
그런데 다른 뭔가를 할 기력이 안 나.,무기력
첫째가 자꾸 사고를 쳐서 힘이 없어,피로
임신 중 식욕이 떨어질 수가 있어?,식욕저하
못잊지. 이번엔 내가 이길거야,일상
키키 니도 참 대단하다 사랑으로 잘키우네,일상
완젼 사랑하지 김볶,일상
그건 그래 키키 급할 건 없지,일상
뭔가 찝찝한데 공짜라서 좋긴할듯,일상
오늘 조카 봤는데 오늘은 낯을 덜 가리더라 키키,일상
"아무도 내 말을 귀담아듣질 않아요. 죽고 싶다고 하면 힘내라, 그렇게 말해요.",자살충동
35주차라 그런가 잠도 안 오고 우울해진다,우울감
근데 무슨 계열이야,일상
여기는 월요일부터 비 계속 온다던데 날씨가 왜 이러나 모르겠네,일상
가족들은 왜이렇게 귀찮냐,일상
미국이랑 중국은 또 싸우고 대만은 등 터지는 거야?,일상
밥을 잘 챙겨먹고 잠도 잘 자자,일상
유튜브 보고 이것저것 시도 해봤는데 똑같더라구...,일상
키키 아래 위로 진짜 문제네요 키키,일상
점점 잠을 못자는 날이 늘어났어요.,불면
약간 사람 불러놓고 토크쇼? 같은거 별로 안좋아함 키키,일상
멍하니 앉아서 바깥 쳐다보면 내 신세가 너무 처량하게 느껴져요.,슬픔
어떤 걸 하는지 지켜봐야겠어요,일상
넌 미간만 맞을꺼야?,일상
배가 안 고파. 한두수저 먹으면 정말 손을 놓고 싶다니까.,식욕저하
아무 일도 없는데도 무섭고 불안해져요,불안
나처럼 나쁜 사람이 또 있을까?,죄책감
경각심이 많이 줄긴 했어,일상
내일부터 1일 넘 좋은데용,일상
나도 훈이 싫어,일상
아아 난 또 키키 오빠인 줄,일상
나도 그럴것 같아 다른일하는것도 쉽지않고,일상
차라리 지금 인생이 끝났으면 좋겠어요.,자살충동
나는 누워서 밀린 웹툰 봐 키키,일상
의심되는 게 한두 가지가 아니네.,일상
특히 밤에 잘 때 누워있으면 속이 이상해요.,식욕저하
생각난다 이거지,일상
내가 하찮아 보여,자존감저하
요즘은 스마트폰을 보는 사람이 많은데 이 때 만큼은 좀 경각심을 가지고 안전하게 탔으면 좋겠어,일상
맞아 학원 안 갈거면 무료 인강이 최고 키키,일상
아 요즘 군인들 꿀이라는 얘기 많이 들리던데 키키,일상
요즘 내가 할 수 있는 일이 집안일 밖에 없다는 생각만 들어.,자신감저하
인원 보충 해달라고 연락해볼까?,일상
나만 시간이 안 가는 거 같아,초조함
그래서 그걸로 실업급여도 받을 수 있데,일상
남편이 일 다 하는데도 신경이 곤두서있어,식욕저하
몸에 힘이 쭉 빠지고 도무지 일어날 힘도 안 생기고,피로
