utterance,intent
솔직히 다른 사람들도 내 상황이 되면 웃음이 안 나올걸,우울감
아침에 일어나서 뭔가 해보려고,일상
오빠가 너무 불쌍해 보였거든요.,슬픔
남편이랑 다시 만난 거 후회해,죄책감
아무 데도 안 나가고 집에 있고 싶다,일상
이제 말을 하려고 하면 긴장이 돼.,초조함
어이도 없고..속상해.,슬픔
"자려고 해도 눈이 말똥말똥해서, 다른 짓을 좀 하다 보면 새벽 4시 쯤 되는 거 같아요.",불면
너무 배신감이 들었어요.,죄책감
그렇게 지내다 보니까 또 요즘 살이 많이 쪘거든.,식욕증가
공부 잘하고 싶어,일상
너무 많이 먹어서 소화시켜야 하는데 움직이기가 싫어,일상
나 상 받는대!,일상
임신한게 유세냐며 다들 나한테 냉소적이게 대해.,자존감저하
혼자 아무리 노력해도 변하는 게 없으니까 왜 살아야 하나 싶어,외로움
갑자기 울컥하면서 아련해지는 게 있어,외로움
늦게 까지 술 먹나 보다,일상
몸이 무겁고 기분은 초조해서 계속 혼잣말을 하게 돼,초조함
그래서 제가 생각하기에도 짜증이 되게 많아진 것 같긴 해요.,초조함
누가 자꾸 나를 해치려고 하는것 같아요,자존감저하
나 혼자선 이 일을 해낼 수 없다는 생각.,자신감저하
처음엔 그 말 듣고 되게 기분 나쁘고 화났거든요.,분노
늘 까먹은 게 있는 것 같은 느낌이야.,감정조절이상
저녁에 밥맛이 하나도 안 생기더라,식욕저하
누가 막 날 쫓아오는 기분이 들고 숨을 헐떨헐떡 쉬게 돼,초조함
안경테 바꿀까봐,일상
체력이 약해져서 뭘 제대로 할 수가 없어,불면
남편만 옆에 없으면 온몸에 힘이 쭉 빠지는 느낌이야,피로
친구들조차 나를 상처 입히니까 보고싶은 마음이 들지 않아,자존감저하
혼자 있으면 많이 길게 자는 거 같아,피로
너무 마른 거 같아,일상
폭식의 이유를 모르겠다,식욕증가
뭔가가 걸리면 어떡해..,초조함
계속 더부룩한 기분이 들어서 소화제 또 먹고,식욕저하
내 인생에 대한 어떤 희망도 없어,절망감
노는게 제일 좋아,일상
자꾸만 후회하는 내가 싫어져,슬픔
왜 내가 불면증인지 모르겠다,불면
밥맛이 없는게 내 탓이야?,식욕저하
위로 좀 해줘.,슬픔
요즘에 마음이 너무 답답했어.,초조함
내가 성격이 느긋하게 바뀐 거 같아,자신감저하
남편이 없으면 잠도 잘 못 자고 우울해지는 것 같아,우울감
밤에 특히 더 침울해져,우울감
그래서 잠을 못 자니까 xanax인가 그 약을 처방 받았거든.,불면
분노 조절이 안 돼서 답답해,분노
태어나서 고생할 우리 아기에게 벌써부터 연민이 생겨,슬픔
초음파 찍고 나니까 살빠졌어,식욕저하
근데 애 낳기 전부터 정말 너무 힘들더라.,무기력
왜 사는지 모르겠어요.,절망감
직장에 다니면 다닐수록 더 의욕이 떨어져,우울감
너무 심하게 조마조마해서 아무것도 못 하겠어,초조함
전에도 일하는 거에 사명감이 있던 건 아니지만 지금은 정말 흥미가 제로야,무기력
드디어 개강이다,일상
죄책감 때문에 다른 생각이 안 들어,죄책감
출산 준비 중인데 슬럼프 너무 심해,피로
나이를 먹을수록 예민해지는 것 같아.,초조함
나 때문에 엄마가 실망하신 거 같아,죄책감
스트레스도 엄청 쌓여서 막 집에서 나가지도 않고 그랬거든요.,무기력
더 이상 버틸 수가 없더라고요.,무기력
여자친구가 전화하는 걸 안 좋아해,일상
모든 일이 나 때문에 잘못된 거 같아,죄책감
맨날 회사에 있으면 퇴근하고 싶고 회사에 있는 시간이 너무 힘들어,무기력
매일 몸이 피곤해요.,피로
왜 자꾸 나한테 눈초리를 보내는지 모르겠어.,자존감저하
나만이 나를 위로해.,외로움
낮잠을 자서 그런지 나른하네,피로
맥주도 못 마시니까 인생 노답이야,우울감
그럴때면 아빠라는 사람이 원망스러워요.,분노
태교 여행을 갈까 하는데 걱정만 생겨,초조함
몸 움직이느라 자꾸 깨는 것 같아,불면
인생이 진짜 재미가 없다,무기력
우울해서 죽고만 싶어.,자살충동
임신한 내가 원망스러워,죄책감
쉬는 날이 와도 뭘 할지 모르겠는데 너무 쓸쓸하더라,외로움
여태껏 이런 적이 없었는데 요즘은 정말 아무것도 하기 싫고 힘도 없어.,무기력
해야 될 일이 많으니까 오히려 자꾸 늘어지네,불면
시간은 아까운데 뭘 해도 귀찮고 아무것도 안 하고 하루가 가,무기력
후회 안 되는 게 없는 것 같아,슬픔
잠이 계속 와,일상
전화할 때 너무 떨리고 가슴이 울렁거려,불안
소화제 먹어야겠다,일상
먹을 거 하나도 없어,일상
그리고 애가 날 너무 화나게 하면 말을 엄청 거칠게 하고 화를 막 내.,감정조절이상
그래서 좀 많이 피곤한 것 같아요. 집 오면 그대로 뻗고,피로
내가 너무 위축된 게 느껴져,자신감저하
사는 게 실망의 연속이다,절망감
헬스장에 사람들이 몸이 다 좋아,일상
어차피 미사일은 전쟁용이지. 대비든. 국방용이든. 타국가들은 신경쓰이는 일인거고,일상
중학교 때 아버지가 돌아가셔서 많이 우울했어요.,우울감
완전 좌절이다.,일상
심각하게 의욕상실이다,우울감
문화센터 가야지,일상
지쳤어요.,무기력
식욕저하 증상이 나타난지 4개월쯤 됐어요.,식욕저하
혼전 임신이라고 사람들이 비웃는 것 같았어.,자존감저하
그래서 그런지 요즘 잠도 잘 못 자고 가슴에 뭐가 얹힌 기분이야.,불면
집 생각이 많이 나.,슬픔
그것땜에 요즘 스트레스에요. 새 무서워하는 거 들키는 것도 싫고 걱정되고.,초조함
남편이랑 싸우고 한참을 울었어,슬픔
그 말 들으니까 왠지 우울하더라구요.,우울감
이젠 서로에 대한 기대가 전혀 없어요.,절망감
인생이 재미 없어졌다고 해야 하나? 그냥 다 허무해.,감정조절이상
담배 못 끊고 있는 게 너무 죄책감 든다,죄책감
임신 준비에 직장 문제에 집안 문제에 너무 정신 없고 신경이 날카로워,초조함
지금도 아이들 사진만 보면 속이 사무쳐요.,슬픔
잠을 설칠 정도로 비관적인 생각을 많이 하게 돼,절망감
빚이 너무 많아,일상
나 혼자라도 아기를 잘 키워보고 싶은데 손가락질을 받으니까 너무 힘들어,자존감저하
키키 돈 아끼고 괜찮네 하하,일상
메이플도 별루...,일상
긴장해서인지 새벽에 종종 깨고.,불면
내 커리어 끊기는 거 너무 억울해,죄책감
웬만한 남자보다 몸무게 더 나갈 것 같아요,식욕증가
아무도 돈 벌어오라고 안 하는데 나는 너무 압박감 받고,불안
세상이 원망스러워.,분노
잠들 수가 없으니까 잡생각만 하게 돼,불면
너 진짜 쓰레기야,일상
술 때문에 아기가 잘못되니까 내가 너무 한심스럽더라,자존감저하
목숨 버리고 싶단 생각만 하루종일 해요,자살충동
오늘 날씨 죽인다,일상
커피 중독인가,일상
제가 대학 들어와서 살이 갑자기 확 쪘어요.,식욕증가
하기 싫은 건 계속 하기 싫고 그냥 죽고 싶어요.,자살충동
그 당시에 제가 아주 죽고 싶었다는 것밖에는 생각이 안 나요.,자살충동
살 만한게 없네,일상
가족들이 말을 너무 차갑게 하니까 집에 잘 안가,자존감저하
그거 사진 좀 한번 보내 줘 키키,일상
벌어먹고 사는 게 왜 이렇게 어려운 건지.,무기력
근데 또 갑자기 엄청 긴장이 되는 거예요.,초조함
내가 좋아해서 쫓아다녔는데이렇게 시들해질 줄 몰랐어.,무기력
너무 괴롭다,무기력
하루에 한 시간밖에 못 자는 것 같아,불면
혼자 있으면 기운이 안 나,피로
자존감 낮아서 정말 죽고 싶다,우울감
손 얼것 같음,일상
발렌타인데이 선물 비싸,일상
수염 미는 게 낫겠지,일상
"배신감 때문에 잠도 안오고, 아무것도 목에 안 넘아가요.",죄책감
누가 자꾸 나를 지켜보는것 같은 느낌이 드니까 신경쓰여,자존감저하
아이돌이 여친이면 좋겠다.,일상
장기자랑 안 시켰으면 좋겠어,일상
잠드는 게 진짜 힘들어,불면
안절부절해서 미쳐버릴 거 같아,초조함
남편이 집안일 안 해,일상
내 자신이 바보처럼 느껴져요. 모든게 남들보다 모자란 느낌이예요.,자존감저하
내가 너무 딱해서 힘든 것 같아,슬픔
메뉴 정하는 게 너무 오래 걸리는 편이에요,자신감저하
어떤 노력도 하고 싶지 않아요.,무기력
자존감이 바닥을 친다,일상
몸에 사람이 올라탄 것처럼 무겁게 느껴지고 너무 피곤해,피로
여자친구가 교환학생 간대,일상
일본 출장 갔다가 바로 돌아와서 더 피곤하고 힘들었어요.,피로
"아이도 빨리 갖고 싶은데, 내 뜻대로 안 되고 너무 우울해.",우울감
언제 또 증상이 나타날까봐 초조해.,초조함
"사소한 일에 화도 많이 나고, 울기도 하고",초조함
생각 없는 인간이라고 상처를 주니까 난 정말 태어나지 말았어야했나 싶었어,자존감저하
쉬운 게 하나도 없는 듯,일상
임신하고 권고사직 당하고 내 인생이 끝난것 같아서 너무 고통스러웠어,절망감
모든 게 다 내 잘못 같아서 이상해,죄책감
잠도 못 자는데 식사량도 줄었어.,식욕저하
그래서 요즘 하루하루 더 우울해지는 것 같아.,우울감
여자친구한테 질린 듯,일상
사다리타기 맨날 운이 안 좋아,일상
그렇게 자다가 일어나서 그냥 밥 먹고 또 자요.,피로
맨날 피곤해요. 아무것도 하기 싫고 그냥 잠만 자고 싶네요.,피로
오늘따라 힘이 빠지네요,피로
나 여기서 뭐하는 거지,일상
정착하지 못 하니까 불안하기도 하고,초조함
야외에서 먹으니까 더 맛있어,일상
미친 듯이 졸리고 피곤하고 움직이기 싫어,우울감
온몸이 뜨거워서 너무 짜증나,초조함
안 그러고 싶은데 자꾸 섭섭한 마음이 들어,슬픔
몽롱한 느낌이 계속돼서 미치겠어,불면
세상에 저 혼자 뚝 떨어진 기분이에요.,외로움
이유도 없이 계속 많이 자게 되네,피로
이렇게 계속 잠을 못 자니까 맨날 피곤하고 힘들고,불면
동생한테 약점 잡혔어,일상
좋아하는 영화 봐도 기운이 안 나,피로
남편이 친자 의심을 하는건지 자꾸 나를 감시하는것 같아,자존감저하
잔인한 영화 보지 말라고 하니까 욱해,초조함
통장잔고가 0이야,일상
요즘 이상하게 무기력하다,무기력
해외에서 혼자 임신 준비하려니까 진짜 너무 고독한 것 같아,외로움
쓸쓸하고 삶이 무의미한 것 같아,외로움
나 홀로 집에 시리즈가 많잖아,일상
자다가 눈떴는데 남편이 나를 째려보고 있더라니까,자존감저하
나에게 전부였던 회사를 정리하니까 텅빈 느낌이 들었어요.,감정조절이상
근데 걔가 당연한 거 아니냐고 오히려 화를 내더라구요.,분노
그래서 어제도 밥 먹다가 손에 힘이 빠져서 젓가락을 떨어트렸어요.,피로
괜히 떨어질 거 같아서 아예 면접장에 안 간 적도 있어.,자신감저하
너무 쓸쓸하고 고독해서 눈물이 날 것 같았어요,외로움
잠을 못 자니까 일하는 게 더 힘들어 진짜로 죽고 싶을 만큼.,불면
나 승진했어,일상
임신 기간이 너무 길어서 초조하고 의욕도 줄었어,초조함
감정기복이 심해져서 마음을 추스르지 못 하겠어.,슬픔
아빠가 너무 배신 당한 눈빛이라 말도 못 걸겠어,죄책감
불안해서 죽을 것 같아,불안
사장이 월급을 안줘,일상
아주 막장으로 살고 싶어서 이러니..,우울감
지금이라도 다른 길을 알아봐야하나싶은데솔직히 취직할 엄두가 안나.,자신감저하
입맛 없다니까 친구들도 신기하대요.,식욕저하
그래서 며칠 내내 너무 속상해서 계속 울었어.,슬픔
진짜 어떡하지?,초조함
이럴 거면 힘들다는 말이나 하지 말지 진짜 제가 한심해 죽겠어요.,자존감저하
너무 당황스러울 정도로 슬럼프가 심한 거 같아,피로
그래서 한심하고 그래서 더 우울해요,우울감
시집살이가 정말 엄청나서 그 때 몸무게가 10kg이나 쭉 빠졌어요.,식욕저하
말하지 말걸,일상
의사만 앞에 있으면 힘이 빠지네,피로
"학교만 들어가면 다 끝일 줄 알았는데 병역, 취직 문제도 걱정이고",초조함
유산했다고 시어머니가 자꾸 모자란년이라고 욕하고 째려봐,자존감저하
오늘 하루도 이렇게 마무리,일상
내 옆엔 아무도 없어.,외로움
내일 날씨 좋을까?,일상
왜 그렇게 외톨이 타입이 됐는지는 모르겠어.,외로움
한 세 달 동안은 침대에서 나오지도 않았던 것 같아.,무기력
좀 심할 정도로 많이 잤던 것 같아.,피로
유산하고 자존감이 바닥친것 같아서 너무 괴로워,자존감저하
그냥 이제 뭘 해도 흥미가 하나도 없는 거 같고.,무기력
근데 그 새벽에 엄마한테 전화를 하자니 너무 미안하기도 해서 못 했어.,죄책감
머릿결 좀 찰랑거렸으면 좋겠어.,일상
기프트콘으로 선물 해야겠다,일상
나때문인가 싶어 너무 불쌍하더라.,죄책감
너무 피곤하고 졸려서 업무 중에 잘 때도 있어,피로
머리도 계속 띵하고 피곤하니까 사람이 멍해지고,우울감
충전기 안 가져왔다,일상
맘 편한 데가 없어,일상
동네에 친구도 없어서 너무 우울하고 사는 게 무료해,우울감
시어머니는 정말 싫어,분노
가만히 있다가 이유없이 눈물도 나고,슬픔
엄마 기대 때문에 부담돼,일상
허무하고 의욕도 없다,상실감
